4884 0.0 0.9488927125930786 0.9488927125930786 0.9488927125930786 0.4195148509862033 0.6360394875344947 0.5294117647058824 0.7647058823529411 0 0 0 0 0 0 0 1038 9482 1886
4347 0.0003106178774032742 0.907223105430603 0.8747994303703308 0.927768886089325 0.5191105290764183 0.6337021970434333 0.4 0.8235294117647058 0 0 0 0 0 1 79 6716 4333 656
4935 3.26471526932437e-05 0.9720431566238403 0.9621621966362 0.9855855703353882 0.2668970482879981 0.6416190744525592 0.5686274509803921 0.7372549019607844 0 0 0 0 0 0 0 0 8647 4506
6501 1.6758685887907632e-05 0.9551525115966797 0.9506173729896545 0.9594357013702393 0.5945170056740143 0.6612206743851672 0.30196078431372547 0.7450980392156863 0 0 0 0 4 25 122 367 8520 5813
3384 0.0001890444109449163 0.8704866170883179 0.8571428656578064 0.9115646481513977 2.217610815163155 0.47140078703546195 0.34509803921568627 0.7803921568627451 0 0 0 0 0 1966 2513 1448 798 191
4317 6.919985025888309e-05 0.9829643368721008 0.963222324848175 0.9947460293769836 0.5604768426542454 0.6302069781194559 0.35294117647058826 0.7450980392156863 0 0 0 0 0 0 121 252 5889 2193
7071 5.4959637054707855e-05 0.9299836158752441 0.9225701093673706 0.9373970627784729 0.41652290943369397 0.6758341027054713 0.23921568627450981 0.796078431372549 0 0 0 0 25 50 69 311 15174 2402
3051 0.00017237788415513933 0.8797653317451477 0.8495867848396301 0.9057851433753967 0.38879710301442033 0.6036657509556825 0.5254901960784314 0.8 0 0 0 0 0 0 0 6838 3660 294
4515 0.0 0.9491227269172668 0.9491227269172668 0.9491227269172668 0.41931964735280897 0.6142755744831869 0.5529411764705883 0.7568627450980392 0 0 0 0 0 0 0 2504 8366 1506
8595 0.00012068647629348561 0.9178171157836914 0.8974359035491943 0.9333333969116211 0.24963794965116853 0.6444011168425535 0.5764705882352941 0.7647058823529411 0 0 0 0 0 0 0 188 10579 1663
